Iteration,Best_Clique_Size,Best_Clique
0,11,"[454, 351, 313, 131, 112, 91, 272, 21, 152, 450, 50]"
1,11,"[454, 351, 313, 131, 112, 91, 272, 21, 152, 450, 50]"
2,11,"[454, 351, 313, 131, 112, 91, 272, 21, 152, 450, 50]"
3,11,"[454, 351, 313, 131, 112, 91, 272, 21, 152, 450, 50]"
4,11,"[454, 351, 313, 131, 112, 91, 272, 21, 152, 450, 50]"
5,11,"[454, 351, 313, 131, 112, 91, 272, 21, 152, 450, 50]"
6,11,"[454, 351, 313, 131, 112, 91, 272, 21, 152, 450, 50]"
7,11,"[454, 351, 313, 131, 112, 91, 272, 21, 152, 450, 50]"
8,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
9,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
10,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
11,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
12,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
13,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
14,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
15,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
16,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
17,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
18,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
19,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
20,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
21,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
22,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
23,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
24,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
25,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
26,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
27,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
28,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
29,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
30,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
31,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
32,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
33,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
34,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
35,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
36,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
37,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
38,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
39,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
40,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
41,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
42,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
43,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
44,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
45,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
46,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
47,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
48,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
49,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
50,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
51,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
52,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
53,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
54,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
55,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
56,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
57,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
58,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
59,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
60,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
61,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
62,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
63,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
64,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
65,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
66,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
67,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
68,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
69,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
70,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
71,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
72,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
73,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
74,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
75,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
76,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
77,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
78,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
79,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
80,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
81,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
82,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
83,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
84,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
85,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
86,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
87,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
88,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
89,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
90,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
91,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
92,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
93,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
94,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
95,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
96,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
97,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
98,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
99,12,"[166, 44, 266, 160, 372, 42, 158, 426, 497, 121, 139, 352]"
